ID Cliente,meses_consecutivos,Categoria
4199,24,Diamante
4200,24,Diamante
4201,24,Diamante
4202,24,Diamante
4203,24,Diamante
4204,24,Diamante
4205,24,Diamante
4206,24,Diamante
4207,24,Diamante
4208,21,Diamante
4209,24,Diamante
4210,0,Inactivo
4211,0,Inactivo
4212,24,Diamante
4213,24,Diamante
4214,24,Diamante
4215,24,Diamante
4216,24,Diamante
4217,0,Inactivo
4218,0,Inactivo
4219,0,Inactivo
4220,0,Inactivo
4221,0,Inactivo
4222,0,Inactivo
4223,24,Diamante
4224,24,Diamante
4225,24,Diamante
4226,0,Inactivo
4227,24,Diamante
4228,0,Inactivo
4229,24,Diamante
4230,0,Inactivo
4231,0,Inactivo
4232,2,Bronce
4233,21,Diamante
4234,24,Diamante
4235,0,Inactivo
4236,24,Diamante
4237,1,Bronce
4238,24,Diamante
4239,16,Diamante
4240,0,Inactivo
4241,24,Diamante
4242,0,Inactivo
4243,24,Diamante
4244,24,Diamante
4245,24,Diamante
4246,3,Plata
4247,24,Diamante
4248,24,Diamante
4249,0,Inactivo
4250,24,Diamante
4251,0,Inactivo
4252,0,Inactivo
4253,18,Diamante
4254,24,Diamante
4255,24,Diamante
4256,24,Diamante
4257,24,Diamante
4258,0,Inactivo
4259,0,Inactivo
4260,24,Diamante
4261,24,Diamante
4262,24,Diamante
4263,0,Inactivo
4264,0,Inactivo
4265,0,Inactivo
4266,24,Diamante
4267,24,Diamante
4268,0,Inactivo
4269,0,Inactivo
4270,24,Diamante
4271,24,Diamante
4272,0,Inactivo
4273,0,Inactivo
4274,24,Diamante
4275,24,Diamante
4276,0,Inactivo
4277,0,Inactivo
4278,0,Inactivo
4279,24,Diamante
4280,0,Inactivo
4281,24,Diamante
4282,24,Diamante
4283,24,Diamante
4284,24,Diamante
4285,0,Inactivo
4286,0,Inactivo
4287,24,Diamante
4288,0,Inactivo
4289,0,Inactivo
4290,0,Inactivo
4291,0,Inactivo
4292,24,Diamante
4293,24,Diamante
4294,24,Diamante
4295,24,Diamante
4296,24,Diamante
4297,0,Inactivo
4298,24,Diamante
4299,24,Diamante
4300,24,Diamante
4301,24,Diamante
4302,0,Inactivo
4303,0,Inactivo
4304,0,Inactivo
4305,24,Diamante
4306,24,Diamante
4307,0,Inactivo
4308,24,Diamante
4309,24,Diamante
4310,24,Diamante
4311,24,Diamante
4312,0,Inactivo
4313,0,Inactivo
4314,24,Diamante
4315,24,Diamante
4316,24,Diamante
4317,0,Inactivo
4318,24,Diamante
4319,24,Diamante
4320,0,Inactivo
4321,24,Diamante
4322,0,Inactivo
4323,24,Diamante
4324,24,Diamante
4325,0,Inactivo
4326,0,Inactivo
4327,0,Inactivo
4328,10,Esmeralda
4329,0,Inactivo
4330,24,Diamante
4331,0,Inactivo
4332,24,Diamante
4333,24,Diamante
4334,0,Inactivo
4335,24,Diamante
4336,0,Inactivo
4337,24,Diamante
4338,0,Inactivo
4339,0,Inactivo
4340,24,Diamante
4341,0,Inactivo
4342,0,Inactivo
4343,0,Inactivo
4344,24,Diamante
4345,0,Inactivo
4346,0,Inactivo
4347,24,Diamante
4348,24,Diamante
4349,24,Diamante
4350,24,Diamante
4351,24,Diamante
4352,24,Diamante
4353,24,Diamante
4354,24,Diamante
4355,0,Inactivo
4356,0,Inactivo
4357,0,Inactivo
4358,24,Diamante
4359,24,Diamante
4360,24,Diamante
4361,0,Inactivo
4362,0,Inactivo
4363,0,Inactivo
4364,0,Inactivo
4365,24,Diamante
4366,0,Inactivo
4367,0,Inactivo
4368,24,Diamante
4369,24,Diamante
4370,0,Inactivo
4371,24,Diamante
4372,24,Diamante
4373,24,Diamante
4374,24,Diamante
4375,24,Diamante
4376,24,Diamante
4377,0,Inactivo
4378,0,Inactivo
4379,24,Diamante
4380,24,Diamante
4381,24,Diamante
4382,24,Diamante
4383,24,Diamante
4384,0,Inactivo
4385,24,Diamante
4386,24,Diamante
4387,0,Inactivo
4388,24,Diamante
4389,0,Inactivo
4390,24,Diamante
4391,24,Diamante
4392,24,Diamante
4393,24,Diamante
4394,24,Diamante
4395,24,Diamante
4396,24,Diamante
4397,24,Diamante
4398,24,Diamante
4399,0,Inactivo
4400,24,Diamante
4401,0,Inactivo
4402,0,Inactivo
4403,24,Diamante
4404,24,Diamante
4405,24,Diamante
4406,0,Inactivo
4407,24,Diamante
4408,0,Inactivo
4409,24,Diamante
4410,24,Diamante
4411,24,Diamante
4412,24,Diamante
4413,0,Inactivo
4414,24,Diamante
4415,0,Inactivo
4416,0,Inactivo
4417,24,Diamante
4418,24,Diamante
4419,24,Diamante
4420,0,Inactivo
4421,24,Diamante
4422,24,Diamante
4423,24,Diamante
4424,24,Diamante
4425,24,Diamante
4426,24,Diamante
4427,24,Diamante
4428,24,Diamante
4429,0,Inactivo
4430,24,Diamante
4431,24,Diamante
4432,24,Diamante
4433,24,Diamante
4434,24,Diamante
4435,24,Diamante
4436,0,Inactivo
4437,24,Diamante
4438,24,Diamante
4439,24,Diamante
4440,24,Diamante
4441,24,Diamante
4442,0,Inactivo
4443,0,Inactivo
4444,24,Diamante
4445,24,Diamante
4446,24,Diamante
4447,0,Inactivo
4448,24,Diamante
4449,24,Diamante
4450,0,Inactivo
4451,17,Diamante
4452,24,Diamante
4453,24,Diamante
4454,24,Diamante
4455,24,Diamante
4456,24,Diamante
4457,0,Inactivo
4458,0,Inactivo
4459,24,Diamante
4460,0,Inactivo
4461,24,Diamante
4462,24,Diamante
4463,24,Diamante
4464,0,Inactivo
4465,24,Diamante
4466,24,Diamante
4467,24,Diamante
4468,0,Inactivo
4469,0,Inactivo
4470,0,Inactivo
4471,24,Diamante
4472,24,Diamante
4473,24,Diamante
4474,24,Diamante
4475,0,Inactivo
4476,0,Inactivo
4477,24,Diamante
4478,24,Diamante
4479,24,Diamante
4480,24,Diamante
4481,24,Diamante
4482,24,Diamante
4483,24,Diamante
4484,24,Diamante
4485,24,Diamante
4486,0,Inactivo
4487,0,Inactivo
4488,24,Diamante
4489,24,Diamante
4490,0,Inactivo
4491,24,Diamante
4492,0,Inactivo
4493,0,Inactivo
4494,0,Inactivo
4495,24,Diamante
4496,0,Inactivo
4497,24,Diamante
4498,24,Diamante
4499,24,Diamante
4500,24,Diamante
4501,24,Diamante
4502,24,Diamante
4503,24,Diamante
4504,24,Diamante
4505,24,Diamante
4506,16,Diamante
4507,0,Inactivo
4508,0,Inactivo
4509,24,Diamante
4510,24,Diamante
4511,0,Inactivo
4512,24,Diamante
4513,0,Inactivo
4514,24,Diamante
4515,24,Diamante
4516,0,Inactivo
4517,24,Diamante
4518,24,Diamante
4519,0,Inactivo
4520,24,Diamante
4521,0,Inactivo
4522,0,Inactivo
4523,0,Inactivo
4524,24,Diamante
4525,0,Inactivo
4526,24,Diamante
4527,24,Diamante
4528,24,Diamante
4529,24,Diamante
4530,24,Diamante
4531,24,Diamante
4532,24,Diamante
4533,24,Diamante
4534,0,Inactivo
4535,0,Inactivo
4536,24,Diamante
4537,24,Diamante
4538,0,Inactivo
4539,0,Inactivo
4540,24,Diamante
4541,24,Diamante
4542,24,Diamante
4543,18,Diamante
4544,24,Diamante
4545,0,Inactivo
4546,24,Diamante
4547,24,Diamante
4548,24,Diamante
4549,0,Inactivo
4550,24,Diamante
4551,0,Inactivo
4552,0,Inactivo
4553,24,Diamante
4554,0,Inactivo
4555,24,Diamante
4556,0,Inactivo
4557,0,Inactivo
4558,24,Diamante
4559,0,Inactivo
4560,0,Inactivo
4561,24,Diamante
4562,24,Diamante
4563,24,Diamante
4564,24,Diamante
4565,24,Diamante
4566,24,Diamante
4567,24,Diamante
4568,0,Inactivo
4569,0,Inactivo
4570,24,Diamante
4571,24,Diamante
4572,24,Diamante
4573,24,Diamante
4574,0,Inactivo
4575,24,Diamante
4576,24,Diamante
4577,24,Diamante
4578,0,Inactivo
4579,24,Diamante
4580,24,Diamante
4581,0,Inactivo
4582,24,Diamante
4583,24,Diamante
4584,24,Diamante
4585,0,Inactivo
4586,0,Inactivo
4587,0,Inactivo
4588,0,Inactivo
4589,0,Inactivo
4590,11,Esmeralda
4591,24,Diamante
4592,0,Inactivo
4593,24,Diamante
4594,0,Inactivo
4595,0,Inactivo
4596,24,Diamante
4597,0,Inactivo
4598,24,Diamante
4599,24,Diamante
4600,0,Inactivo
4601,0,Inactivo
4602,24,Diamante
4603,24,Diamante
4604,0,Inactivo
4605,0,Inactivo
4606,0,Inactivo
4607,0,Inactivo
4608,24,Diamante
4609,24,Diamante
4610,24,Diamante
4611,24,Diamante
4612,0,Inactivo
4613,24,Diamante
4614,24,Diamante
4615,0,Inactivo
4616,24,Diamante
4617,0,Inactivo
4618,24,Diamante
4619,0,Inactivo
4620,0,Inactivo
4621,24,Diamante
4622,18,Diamante
4623,24,Diamante
4624,24,Diamante
4625,0,Inactivo
4626,24,Diamante
4627,24,Diamante
4628,0,Inactivo
4629,0,Inactivo
4630,0,Inactivo
4631,0,Inactivo
4632,16,Diamante
4633,0,Inactivo
4634,24,Diamante
4635,0,Inactivo
4636,24,Diamante
4637,24,Diamante
4638,24,Diamante
4639,24,Diamante
4640,24,Diamante
4641,24,Diamante
4642,24,Diamante
4643,24,Diamante
4644,24,Diamante
4645,24,Diamante
4646,0,Inactivo
4647,24,Diamante
4648,24,Diamante
4649,24,Diamante
4650,0,Inactivo
4651,0,Inactivo
4652,0,Inactivo
4653,0,Inactivo
4654,24,Diamante
4655,1,Bronce
4656,24,Diamante
4657,24,Diamante
4658,24,Diamante
4659,0,Inactivo
4660,24,Diamante
4661,24,Diamante
4662,0,Inactivo
4663,0,Inactivo
4664,24,Diamante
4665,24,Diamante
4666,22,Diamante
4667,0,Inactivo
4668,24,Diamante
4669,24,Diamante
4670,24,Diamante
4671,0,Inactivo
4672,24,Diamante
4673,0,Inactivo
4674,24,Diamante
4675,0,Inactivo
4676,24,Diamante
4677,0,Inactivo
4678,24,Diamante
4679,0,Inactivo
4680,0,Inactivo
4681,24,Diamante
4682,2,Bronce
4683,24,Diamante
4684,24,Diamante
4685,24,Diamante
4686,0,Inactivo
4687,24,Diamante
4688,24,Diamante
4689,0,Inactivo
4690,0,Inactivo
4691,0,Inactivo
4692,0,Inactivo
4693,24,Diamante
4694,24,Diamante
4695,24,Diamante
4696,0,Inactivo
4697,0,Inactivo
4698,24,Diamante
4699,24,Diamante
4700,0,Inactivo
4701,0,Inactivo
4702,0,Inactivo
4703,0,Inactivo
4704,0,Inactivo
4705,24,Diamante
4706,24,Diamante
4707,24,Diamante
4708,24,Diamante
4709,0,Inactivo
4710,24,Diamante
4711,0,Inactivo
4712,0,Inactivo
4713,0,Inactivo
4714,24,Diamante
4715,0,Inactivo
4716,24,Diamante
4717,24,Diamante
4718,24,Diamante
4719,24,Diamante
4720,0,Inactivo
4721,0,Inactivo
4722,24,Diamante
4723,24,Diamante
4724,24,Diamante
4725,0,Inactivo
4726,24,Diamante
4727,0,Inactivo
4728,24,Diamante
4729,24,Diamante
4730,24,Diamante
4731,24,Diamante
4732,24,Diamante
4733,24,Diamante
4734,0,Inactivo
4735,24,Diamante
4736,24,Diamante
4737,24,Diamante
4738,0,Inactivo
4739,0,Inactivo
4740,24,Diamante
4741,0,Inactivo
4742,0,Inactivo
4743,0,Inactivo
4744,24,Diamante
4745,24,Diamante
4746,0,Inactivo
4747,24,Diamante
4748,24,Diamante
4749,0,Inactivo
4750,24,Diamante
4751,24,Diamante
4752,0,Inactivo
4753,24,Diamante
4754,24,Diamante
4755,0,Inactivo
4756,0,Inactivo
4757,0,Inactivo
4758,24,Diamante
4759,24,Diamante
4760,0,Inactivo
4761,0,Inactivo
4762,24,Diamante
4763,24,Diamante
4764,0,Inactivo
4765,24,Diamante
4766,24,Diamante
4767,24,Diamante
4768,24,Diamante
4769,24,Diamante
4770,24,Diamante
4771,0,Inactivo
4772,0,Inactivo
4773,0,Inactivo
4774,24,Diamante
4775,0,Inactivo
4776,24,Diamante
4777,24,Diamante
4778,24,Diamante
4779,24,Diamante
4780,0,Inactivo
4781,24,Diamante
4782,24,Diamante
4783,24,Diamante
4784,24,Diamante
4785,24,Diamante
4786,24,Diamante
4787,24,Diamante
4788,24,Diamante
4789,0,Inactivo
4790,24,Diamante
4791,24,Diamante
4792,24,Diamante
4793,24,Diamante
4794,24,Diamante
4795,0,Inactivo
4796,24,Diamante
4797,0,Inactivo
4798,24,Diamante
4799,24,Diamante
4800,0,Inactivo
4801,24,Diamante
4802,0,Inactivo
4803,24,Diamante
4804,24,Diamante
4805,0,Inactivo
4806,24,Diamante
4807,24,Diamante
4808,24,Diamante
4809,24,Diamante
4810,24,Diamante
4811,0,Inactivo
4812,0,Inactivo
4813,0,Inactivo
4814,24,Diamante
4815,24,Diamante
4816,24,Diamante
4817,0,Inactivo
4818,0,Inactivo
4819,24,Diamante
4820,24,Diamante
4821,24,Diamante
4822,0,Inactivo
4823,0,Inactivo
4824,24,Diamante
4825,24,Diamante
4826,24,Diamante
4827,24,Diamante
4828,24,Diamante
4829,24,Diamante
4830,0,Inactivo
4831,24,Diamante
4832,24,Diamante
4833,24,Diamante
4834,24,Diamante
4835,24,Diamante
4836,24,Diamante
4837,0,Inactivo
4838,24,Diamante
4839,24,Diamante
4840,24,Diamante
4841,24,Diamante
4842,24,Diamante
4843,24,Diamante
4844,24,Diamante
4845,24,Diamante
4846,24,Diamante
4847,24,Diamante
4848,24,Diamante
4849,24,Diamante
4850,0,Inactivo
4851,13,Diamante
4852,0,Inactivo
4853,0,Inactivo
4854,24,Diamante
4855,24,Diamante
4856,0,Inactivo
4857,24,Diamante
4858,0,Inactivo
4859,24,Diamante
4860,24,Diamante
4861,24,Diamante
4862,24,Diamante
4863,24,Diamante
4864,24,Diamante
4865,24,Diamante
4866,24,Diamante
4867,24,Diamante
4868,0,Inactivo
4869,0,Inactivo
4870,24,Diamante
4871,24,Diamante
4872,0,Inactivo
4873,24,Diamante
4874,24,Diamante
4875,24,Diamante
4876,0,Inactivo
4877,24,Diamante
4878,0,Inactivo
4879,0,Inactivo
4880,24,Diamante
4881,24,Diamante
4882,1,Bronce
4883,0,Inactivo
4884,24,Diamante
4885,24,Diamante
4886,24,Diamante
4887,0,Inactivo
4888,0,Inactivo
4889,24,Diamante
4890,24,Diamante
4891,24,Diamante
4892,24,Diamante
4893,0,Inactivo
4894,0,Inactivo
4895,24,Diamante
4896,2,Bronce
4897,24,Diamante
4898,24,Diamante
4899,0,Inactivo
4900,24,Diamante
4901,24,Diamante
4902,24,Diamante
4903,0,Inactivo
4904,0,Inactivo
4905,24,Diamante
4906,24,Diamante
4907,0,Inactivo
4908,24,Diamante
4909,24,Diamante
4910,24,Diamante
4911,24,Diamante
4912,0,Inactivo
4913,24,Diamante
4914,0,Inactivo
4915,0,Inactivo
4916,24,Diamante
4917,0,Inactivo
4918,18,Diamante
4919,24,Diamante
4920,24,Diamante
4921,24,Diamante
4922,0,Inactivo
4923,24,Diamante
4924,24,Diamante
4925,0,Inactivo
4926,24,Diamante
4927,24,Diamante
4928,0,Inactivo
4929,0,Inactivo
4930,0,Inactivo
4931,24,Diamante
4932,24,Diamante
4933,24,Diamante
4934,24,Diamante
4935,0,Inactivo
4936,0,Inactivo
4937,0,Inactivo
4938,24,Diamante
4939,8,Oro
4940,0,Inactivo
4941,20,Diamante
4942,0,Inactivo
4943,0,Inactivo
4944,24,Diamante
4945,16,Diamante
4946,0,Inactivo
4947,0,Inactivo
4948,24,Diamante
4949,24,Diamante
4950,0,Inactivo
4951,24,Diamante
4952,24,Diamante
4953,24,Diamante
4954,24,Diamante
4955,24,Diamante
4956,24,Diamante
4957,24,Diamante
4958,24,Diamante
4959,24,Diamante
4960,0,Inactivo
4961,24,Diamante
4962,0,Inactivo
4963,0,Inactivo
4964,0,Inactivo
4965,24,Diamante
4966,0,Inactivo
4967,0,Inactivo
4968,0,Inactivo
4969,24,Diamante
4970,16,Diamante
4971,0,Inactivo
4972,0,Inactivo
4973,0,Inactivo
4974,24,Diamante
4975,24,Diamante
4976,0,Inactivo
4977,0,Inactivo
4978,24,Diamante
4979,24,Diamante
4980,24,Diamante
4981,24,Diamante
4982,24,Diamante
4983,24,Diamante
4984,24,Diamante
4985,24,Diamante
4986,24,Diamante
4987,0,Inactivo
4988,24,Diamante
4989,24,Diamante
4990,24,Diamante
4991,0,Inactivo
4992,24,Diamante
4993,24,Diamante
4994,24,Diamante
4995,24,Diamante
4996,0,Inactivo
4997,24,Diamante
4998,24,Diamante
4999,0,Inactivo
5000,0,Inactivo
5001,24,Diamante
5002,24,Diamante
5003,0,Inactivo
5004,0,Inactivo
5005,0,Inactivo
5006,13,Diamante
5007,24,Diamante
5008,24,Diamante
5009,24,Diamante
5010,24,Diamante
5011,24,Diamante
5012,14,Diamante
5013,22,Diamante
5014,24,Diamante
5015,24,Diamante
5016,24,Diamante
5017,0,Inactivo
5018,0,Inactivo
5019,24,Diamante
5020,24,Diamante
5021,0,Inactivo
5022,24,Diamante
5023,24,Diamante
5024,24,Diamante
5025,0,Inactivo
5026,24,Diamante
5027,24,Diamante
5028,24,Diamante
5029,0,Inactivo
5030,24,Diamante
5031,0,Inactivo
5032,20,Diamante
5033,24,Diamante
5034,16,Diamante
5035,0,Inactivo
5036,0,Inactivo
5037,0,Inactivo
5038,0,Inactivo
5039,24,Diamante
5040,24,Diamante
5041,0,Inactivo
5042,0,Inactivo
5043,24,Diamante
5044,24,Diamante
5045,0,Inactivo
5046,0,Inactivo
5047,18,Diamante
5048,24,Diamante
5049,24,Diamante
5050,24,Diamante
5051,24,Diamante
5052,24,Diamante
5053,24,Diamante
5054,24,Diamante
5055,0,Inactivo
5056,24,Diamante
5057,24,Diamante
5058,24,Diamante
5059,0,Inactivo
5060,24,Diamante
5061,0,Inactivo
5062,24,Diamante
5063,0,Inactivo
5064,24,Diamante
5065,24,Diamante
5066,24,Diamante
5067,0,Inactivo
5068,0,Inactivo
5069,0,Inactivo
5070,24,Diamante
5071,0,Inactivo
5072,24,Diamante
5073,24,Diamante
5074,0,Inactivo
5075,0,Inactivo
5076,24,Diamante
5077,0,Inactivo
5078,0,Inactivo
5079,0,Inactivo
5080,0,Inactivo
5081,0,Inactivo
5082,0,Inactivo
5083,24,Diamante
5084,24,Diamante
5085,24,Diamante
5086,0,Inactivo
5087,24,Diamante
5088,0,Inactivo
5089,0,Inactivo
5090,24,Diamante
5091,0,Inactivo
5092,24,Diamante
5093,0,Inactivo
5094,24,Diamante
5095,24,Diamante
5096,24,Diamante
5097,24,Diamante
5098,0,Inactivo
5099,24,Diamante
5100,24,Diamante
5101,0,Inactivo
5102,24,Diamante
5103,24,Diamante
5104,24,Diamante
5105,0,Inactivo
5106,24,Diamante
5107,24,Diamante
5108,0,Inactivo
5109,24,Diamante
5110,24,Diamante
5111,24,Diamante
5112,0,Inactivo
5113,24,Diamante
5114,24,Diamante
5115,24,Diamante
5116,0,Inactivo
5117,0,Inactivo
5118,24,Diamante
5119,24,Diamante
5120,24,Diamante
5121,24,Diamante
5122,24,Diamante
5123,24,Diamante
5124,24,Diamante
5125,0,Inactivo
5126,0,Inactivo
5127,0,Inactivo
5128,24,Diamante
5129,0,Inactivo
5130,24,Diamante
5131,24,Diamante
5132,24,Diamante
5133,18,Diamante
5134,0,Inactivo
5135,24,Diamante
5136,24,Diamante
5137,0,Inactivo
5138,0,Inactivo
5139,24,Diamante
5140,0,Inactivo
5141,0,Inactivo
5142,24,Diamante
5143,0,Inactivo
5144,24,Diamante
5145,24,Diamante
5146,0,Inactivo
5147,24,Diamante
5148,24,Diamante
5149,24,Diamante
5150,24,Diamante
5151,0,Inactivo
5152,24,Diamante
5153,24,Diamante
5154,0,Inactivo
5155,24,Diamante
5156,24,Diamante
5157,0,Inactivo
5158,24,Diamante
5159,0,Inactivo
5160,24,Diamante
5161,24,Diamante
5162,0,Inactivo
5163,0,Inactivo
5164,24,Diamante
5165,24,Diamante
5166,24,Diamante
5167,0,Inactivo
5168,0,Inactivo
5169,0,Inactivo
5170,24,Diamante
5171,0,Inactivo
5172,0,Inactivo
5173,24,Diamante
5174,24,Diamante
5175,24,Diamante
5176,24,Diamante
5177,0,Inactivo
5178,24,Diamante
5179,24,Diamante
5180,24,Diamante
5181,24,Diamante
5182,0,Inactivo
5183,0,Inactivo
5184,24,Diamante
5185,24,Diamante
5186,24,Diamante
5187,24,Diamante
5188,0,Inactivo
5189,24,Diamante
5190,0,Inactivo
5191,0,Inactivo
5192,24,Diamante
5193,24,Diamante
5194,24,Diamante
5195,0,Inactivo
5196,0,Inactivo
5197,24,Diamante
5198,1,Bronce
5199,0,Inactivo
5200,0,Inactivo
5201,24,Diamante
5202,14,Diamante
5203,0,Inactivo
5204,0,Inactivo
5205,24,Diamante
5206,24,Diamante
5207,0,Inactivo
5208,24,Diamante
5209,24,Diamante
5210,24,Diamante
5211,24,Diamante
5212,24,Diamante
5213,24,Diamante
5214,24,Diamante
5215,24,Diamante
5216,24,Diamante
5217,0,Inactivo
5218,13,Diamante
5219,24,Diamante
5220,24,Diamante
5221,24,Diamante
5222,24,Diamante
5223,0,Inactivo
5224,24,Diamante
5225,24,Diamante
5226,24,Diamante
5227,24,Diamante
5228,24,Diamante
5229,24,Diamante
5230,0,Inactivo
5231,24,Diamante
5232,24,Diamante
5233,0,Inactivo
5234,0,Inactivo
5235,24,Diamante
5236,24,Diamante
5237,24,Diamante
5238,24,Diamante
5239,24,Diamante
5240,0,Inactivo
5241,0,Inactivo
5242,24,Diamante
5243,0,Inactivo
5244,0,Inactivo
5245,24,Diamante
5246,24,Diamante
5247,13,Diamante
5248,24,Diamante
5249,24,Diamante
5250,24,Diamante
5251,0,Inactivo
5252,0,Inactivo
5253,0,Inactivo
5254,0,Inactivo
5255,0,Inactivo
5256,24,Diamante
5257,0,Inactivo
5258,24,Diamante
5259,24,Diamante
5260,24,Diamante
5261,0,Inactivo
5262,24,Diamante
5263,24,Diamante
5264,24,Diamante
5265,24,Diamante
5266,24,Diamante
5267,0,Inactivo
5268,24,Diamante
5269,24,Diamante
5270,24,Diamante
5271,18,Diamante
5272,24,Diamante
5273,0,Inactivo
5274,0,Inactivo
5275,24,Diamante
5276,0,Inactivo
5277,24,Diamante
5278,24,Diamante
5279,24,Diamante
5280,0,Inactivo
5281,24,Diamante
5282,24,Diamante
5283,0,Inactivo
5284,24,Diamante
5285,0,Inactivo
5286,24,Diamante
5287,7,Oro
5288,24,Diamante
5289,0,Inactivo
5290,24,Diamante
5291,24,Diamante
5292,0,Inactivo
5293,24,Diamante
5294,0,Inactivo
5295,24,Diamante
5296,24,Diamante
5297,0,Inactivo
5298,0,Inactivo
5299,24,Diamante
5300,2,Bronce
5301,24,Diamante
5302,0,Inactivo
5303,24,Diamante
5304,24,Diamante
5305,0,Inactivo
5306,24,Diamante
5307,24,Diamante
5308,18,Diamante
5309,24,Diamante
5310,24,Diamante
5311,0,Inactivo
5312,0,Inactivo
5313,0,Inactivo
5314,0,Inactivo
5315,0,Inactivo
5316,13,Diamante
5317,0,Inactivo
5318,0,Inactivo
5319,0,Inactivo
5320,24,Diamante
5321,24,Diamante
5322,24,Diamante
5323,0,Inactivo
5324,24,Diamante
5325,24,Diamante
5326,0,Inactivo
5327,0,Inactivo
5328,24,Diamante
5329,0,Inactivo
5330,0,Inactivo
5331,0,Inactivo
5332,0,Inactivo
5333,0,Inactivo
5334,0,Inactivo
5335,0,Inactivo
5336,24,Diamante
5337,0,Inactivo
5338,24,Diamante
5339,0,Inactivo
5340,0,Inactivo
5341,0,Inactivo
5342,24,Diamante
5343,24,Diamante
5344,24,Diamante
5345,24,Diamante
5346,0,Inactivo
5347,24,Diamante
5348,24,Diamante
5349,0,Inactivo
5350,0,Inactivo
5351,0,Inactivo
5352,0,Inactivo
5353,24,Diamante
5354,0,Inactivo
5355,0,Inactivo
5356,0,Inactivo
5357,24,Diamante
5358,24,Diamante
5359,0,Inactivo
5360,24,Diamante
5361,24,Diamante
5362,24,Diamante
5363,0,Inactivo
5364,0,Inactivo
5365,0,Inactivo
5366,24,Diamante
5367,0,Inactivo
5368,0,Inactivo
5369,24,Diamante
5370,24,Diamante
5371,0,Inactivo
5372,0,Inactivo
5373,24,Diamante
5374,0,Inactivo
5375,0,Inactivo
5376,0,Inactivo
5377,24,Diamante
5378,24,Diamante
5379,24,Diamante
5380,24,Diamante
5381,0,Inactivo
5382,24,Diamante
5383,24,Diamante
5384,0,Inactivo
5385,24,Diamante
5386,24,Diamante
5387,0,Inactivo
5388,0,Inactivo
5389,24,Diamante
5390,24,Diamante
5391,0,Inactivo
5392,0,Inactivo
5393,24,Diamante
5394,0,Inactivo
5395,0,Inactivo
5396,24,Diamante
5397,0,Inactivo
5398,0,Inactivo
5399,24,Diamante
5400,0,Inactivo
5401,24,Diamante
5402,24,Diamante
5403,24,Diamante
5404,0,Inactivo
5405,24,Diamante
5406,0,Inactivo
5407,24,Diamante
5408,24,Diamante
5409,24,Diamante
5410,24,Diamante
5411,24,Diamante
5412,0,Inactivo
5413,0,Inactivo
5414,24,Diamante
5415,0,Inactivo
5416,24,Diamante
5417,0,Inactivo
5418,0,Inactivo
5419,24,Diamante
5420,24,Diamante
5421,24,Diamante
5422,24,Diamante
5423,24,Diamante
5424,24,Diamante
5425,24,Diamante
5426,24,Diamante
5427,0,Inactivo
5428,24,Diamante
5429,24,Diamante
5430,0,Inactivo
5431,0,Inactivo
5432,24,Diamante
5433,24,Diamante
5434,24,Diamante
5435,0,Inactivo
5436,24,Diamante
5437,24,Diamante
5438,24,Diamante
5439,24,Diamante
5440,24,Diamante
5441,4,Plata
5442,0,Inactivo
5443,24,Diamante
5444,24,Diamante
5445,24,Diamante
5446,24,Diamante
5447,24,Diamante
5448,0,Inactivo
5449,24,Diamante
5450,0,Inactivo
5451,24,Diamante
5452,24,Diamante
5453,24,Diamante
5454,24,Diamante
5455,24,Diamante
5456,0,Inactivo
5457,0,Inactivo
5458,24,Diamante
5459,24,Diamante
5460,24,Diamante
5461,0,Inactivo
5462,0,Inactivo
5463,24,Diamante
5464,24,Diamante
5465,0,Inactivo
5466,24,Diamante
5467,0,Inactivo
5468,24,Diamante
5469,0,Inactivo
5470,24,Diamante
5471,0,Inactivo
5472,0,Inactivo
5473,24,Diamante
5474,0,Inactivo
5475,0,Inactivo
5476,24,Diamante
5477,24,Diamante
5478,24,Diamante
5479,0,Inactivo
5480,13,Diamante
5481,0,Inactivo
5482,0,Inactivo
5483,24,Diamante
5484,24,Diamante
5485,24,Diamante
5486,24,Diamante
5487,24,Diamante
5488,0,Inactivo
5489,0,Inactivo
5490,24,Diamante
5491,0,Inactivo
5492,24,Diamante
5493,24,Diamante
5494,24,Diamante
5495,24,Diamante
5496,24,Diamante
5497,24,Diamante
5498,0,Inactivo
5499,0,Inactivo
5500,24,Diamante
5501,24,Diamante
5502,0,Inactivo
5503,24,Diamante
5504,0,Inactivo
5505,0,Inactivo
5506,24,Diamante
5507,24,Diamante
5508,0,Inactivo
5509,0,Inactivo
5510,24,Diamante
5511,9,Esmeralda
5512,24,Diamante
5513,24,Diamante
5514,24,Diamante
5515,0,Inactivo
5516,24,Diamante
5517,24,Diamante
5518,24,Diamante
5519,24,Diamante
5520,24,Diamante
5521,24,Diamante
5522,0,Inactivo
5523,24,Diamante
5524,0,Inactivo
5525,24,Diamante
5526,24,Diamante
5527,3,Plata
5528,24,Diamante
5529,0,Inactivo
5530,24,Diamante
5531,0,Inactivo
5532,24,Diamante
5533,24,Diamante
5534,0,Inactivo
5535,24,Diamante
5536,0,Inactivo
5537,24,Diamante
5538,0,Inactivo
5539,24,Diamante
5540,0,Inactivo
5541,24,Diamante
5542,24,Diamante
5543,24,Diamante
5544,24,Diamante
5545,0,Inactivo
